id,lat,lon,alt,eph,epv,fix
SIO02-3,49.43035125732422,11.08081436157227,331.66665649414062,0.600000,0.900000,2
SIO02-3,49.43034362792969,11.08085918426514,331.50000000000000,0.600000,0.900000,2
SIO02-3,49.43034362792969,11.08085918426514,331.50000000000000,0.600000,0.900000,2
SIO02-3,49.43033599853516,11.08089542388916,331.50000000000000,0.600000,0.900000,2
SIO02-3,49.43033599853516,11.08089542388916,331.50000000000000,0.600000,0.900000,2
SIO02-3,49.43033218383789,11.08092403411865,331.33331298828125,0.500000,0.900000,2
SIO02-3,49.43033218383789,11.08092403411865,331.33331298828125,0.500000,0.900000,2
SIO02-3,49.43032836914062,11.08094406127930,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08094406127930,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08095550537109,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08095550537109,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096027374268,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096027374268,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096122741699,331.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096218109131,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096218109131,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096218109131,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096218109131,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096313476562,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096313476562,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096313476562,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096313476562,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.50000000000000,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.66665649414062,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.83334350585938,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.83334350585938,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.83334350585938,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.83334350585938,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096408843994,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,331.83334350585938,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032455444336,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.00000000000000,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096504211426,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.16668701171875,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.33331298828125,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.33331298828125,0.500000,0.700000,2
SIO02-3,49.43032836914062,11.08096408843994,332.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08096408843994,332.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08097171783447,332.16668701171875,0.500000,0.800000,2
SIO02-3,49.43032836914062,11.08097171783447,332.16668701171875,0.500000,0.800000,2
SIO02-3,49.43032455444336,11.08100605010986,332.33331298828125,0.500000,0.800000,2
SIO02-3,49.43032455444336,11.08100605010986,332.33331298828125,0.500000,0.800000,2
SIO02-3,49.43031692504883,11.08107089996338,332.33331298828125,0.500000,0.800000,2
SIO02-3,49.43031692504883,11.08107089996338,332.33331298828125,0.500000,0.800000,2
SIO02-3,49.43030929565430,11.08116340637207,332.50000000000000,0.500000,0.800000,2
SIO02-3,49.43030929565430,11.08116340637207,332.50000000000000,0.500000,0.800000,2
SIO02-3,49.43029785156250,11.08127593994141,332.66665649414062,0.500000,0.800000,2
SIO02-3,49.43029785156250,11.08127593994141,332.66665649414062,0.500000,0.800000,2
SIO02-3,49.43029022216797,11.08140182495117,332.83334350585938,0.500000,0.800000,2
SIO02-3,49.43029022216797,11.08140182495117,332.83334350585938,0.500000,0.800000,2
SIO02-3,49.43027496337891,11.08153343200684,333.00000000000000,0.500000,0.800000,2
SIO02-3,49.43027496337891,11.08153343200684,333.00000000000000,0.500000,0.800000,2
SIO02-3,49.43025970458984,11.08167171478271,333.33331298828125,0.500000,0.800000,2
SIO02-3,49.43025970458984,11.08167171478271,333.33331298828125,0.500000,0.800000,2
SIO02-3,49.43023300170898,11.08181953430176,333.33331298828125,0.500000,0.800000,2
SIO02-3,49.43023300170898,11.08181953430176,333.33331298828125,0.500000,0.800000,2
SIO02-3,49.43020248413086,11.08197402954102,333.66665649414062,0.500000,0.800000,2
SIO02-3,49.43020248413086,11.08197402954102,333.66665649414062,0.500000,0.800000,2
SIO02-3,49.43016815185547,11.08213043212891,333.66665649414062,0.500000,0.800000,2
SIO02-3,49.43016815185547,11.08213043212891,333.66665649414062,0.500000,0.800000,2
SIO02-3,49.43013381958008,11.08228492736816,333.83334350585938,0.500000,0.800000,2
SIO02-3,49.43013381958008,11.08228492736816,333.83334350585938,0.500000,0.800000,2
SIO02-3,49.43009567260742,11.08243942260742,333.83334350585938,0.500000,0.800000,2
SIO02-3,49.43009567260742,11.08243942260742,333.83334350585938,0.500000,0.800000,2
SIO02-3,49.43005752563477,11.08259487152100,334.16665649414062,0.500000,0.800000,2
SIO02-3,49.43005752563477,11.08259487152100,334.16665649414062,0.500000,0.800000,2
SIO02-3,49.43001556396484,11.08275318145752,334.33331298828125,0.500000,0.800000,2
SIO02-3,49.43001556396484,11.08275318145752,334.33331298828125,0.500000,0.800000,2
SIO02-3,49.42997741699219,11.08291149139404,334.50000000000000,0.500000,0.900000,2
SIO02-3,49.42997741699219,11.08291149139404,334.50000000000000,0.500000,0.900000,2
SIO02-3,49.42993545532227,11.08306694030762,334.66665649414062,0.500000,0.900000,2
SIO02-3,49.42993545532227,11.08306694030762,334.66665649414062,0.500000,0.900000,2
SIO02-3,49.42989349365234,11.08322143554688,334.83334350585938,0.500000,0.900000,2
SIO02-3,49.42989349365234,11.08322143554688,334.83334350585938,0.500000,0.900000,2
SIO02-3,49.42985534667969,11.08337497711182,335.16665649414062,0.500000,0.900000,2
SIO02-3,49.42985534667969,11.08337497711182,335.16665649414062,0.500000,0.900000,2
SIO02-3,49.42981338500977,11.08352279663086,335.33331298828125,0.500000,0.900000,2
SIO02-3,49.42981338500977,11.08352279663086,335.33331298828125,0.500000,0.900000,2
SIO02-3,49.42977523803711,11.08366394042969,335.66665649414062,0.500000,0.900000,2
SIO02-3,49.42977523803711,11.08366394042969,335.66665649414062,0.500000,0.900000,2
SIO02-3,49.42973709106445,11.08380031585693,335.50000000000000,0.500000,0.900000,2
SIO02-3,49.42973709106445,11.08380031585693,335.50000000000000,0.500000,0.900000,2
SIO02-3,49.42970275878906,11.08392906188965,335.50000000000000,0.500000,0.900000,2
SIO02-3,49.42970275878906,11.08392906188965,335.50000000000000,0.500000,0.900000,2
SIO02-3,49.42966461181641,11.08405017852783,335.66665649414062,0.500000,0.900000,2
SIO02-3,49.42966461181641,11.08405017852783,335.66665649414062,0.500000,0.900000,2
SIO02-3,49.42962646484375,11.08416557312012,335.66665649414062,0.500000,0.900000,2
SIO02-3,49.42962646484375,11.08416557312012,335.66665649414062,0.500000,0.900000,2
SIO02-3,49.42958450317383,11.08427619934082,335.83334350585938,0.500000,0.900000,2
SIO02-3,49.42958450317383,11.08427619934082,335.83334350585938,0.500000,0.900000,2
SIO02-3,49.42954635620117,11.08437728881836,336.00000000000000,0.500000,0.900000,2
SIO02-3,49.42954635620117,11.08437728881836,336.00000000000000,0.500000,0.900000,2
SIO02-3,49.42951583862305,11.08446502685547,336.00000000000000,0.500000,0.900000,2
SIO02-3,49.42951583862305,11.08446502685547,336.00000000000000,0.500000,0.900000,2
SIO02-3,49.42948913574219,11.08454418182373,336.16665649414062,0.500000,0.900000,2
SIO02-3,49.42948913574219,11.08454418182373,336.16665649414062,0.500000,0.900000,2
SIO02-3,49.42946624755859,11.08461570739746,336.33331298828125,0.500000,0.900000,2
SIO02-3,49.42946624755859,11.08461570739746,336.33331298828125,0.500000,0.900000,2
SIO02-3,49.42945098876953,11.08468151092529,336.50000000000000,0.500000,0.900000,2
SIO02-3,49.42945098876953,11.08468151092529,336.50000000000000,0.500000,0.900000,2
SIO02-3,49.42943191528320,11.08473777770996,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42943191528320,11.08473777770996,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42942047119141,11.08478355407715,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42942047119141,11.08478355407715,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42940902709961,11.08482360839844,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42940902709961,11.08482360839844,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42939758300781,11.08487129211426,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42939758300781,11.08487129211426,336.66668701171875,0.500000,0.900000,2
SIO02-3,49.42937850952148,11.08493518829346,336.66668701171875,0.500000,0.800000,2
SIO02-3,49.42937850952148,11.08493518829346,336.66668701171875,0.500000,0.800000,2
SIO02-3,49.42935562133789,11.08501243591309,336.50000000000000,0.500000,0.800000,2
SIO02-3,49.42935562133789,11.08501243591309,336.50000000000000,0.500000,0.800000,2
SIO02-3,49.42933273315430,11.08510112762451,336.66668701171875,0.500000,0.800000,2
SIO02-3,49.42933273315430,11.08510112762451,336.66668701171875,0.500000,0.800000,2
SIO02-3,49.42930603027344,11.08519554138184,336.66668701171875,0.500000,0.800000,2
SIO02-3,49.42930603027344,11.08519554138184,336.66668701171875,0.500000,0.800000,2
SIO02-3,49.42927932739258,11.08529090881348,336.83334350585938,0.500000,0.800000,2
SIO02-3,49.42927932739258,11.08529090881348,336.83334350585938,0.500000,0.800000,2
SIO02-3,49.42925643920898,11.08538246154785,337.00000000000000,0.500000,0.800000,2
SIO02-3,49.42925643920898,11.08538246154785,337.00000000000000,0.500000,0.800000,2
SIO02-3,49.42923355102539,11.08547019958496,337.00000000000000,0.500000,0.800000,2
SIO02-3,49.42923355102539,11.08547019958496,337.00000000000000,0.500000,0.800000,2
SIO02-3,49.42921447753906,11.08555507659912,337.16665649414062,0.500000,0.800000,2
SIO02-3,49.42921447753906,11.08555507659912,337.16665649414062,0.500000,0.800000,2
SIO02-3,49.42919921875000,11.08563518524170,337.16665649414062,0.500000,0.800000,2
SIO02-3,49.42919921875000,11.08563518524170,337.16665649414062,0.500000,0.800000,2
SIO02-3,49.42918777465820,11.08570957183838,337.16665649414062,0.500000,0.800000,2
SIO02-3,49.42918777465820,11.08570957183838,337.16665649414062,0.500000,0.800000,2
SIO02-3,49.42918014526367,11.08578300476074,337.33334350585938,0.500000,0.800000,2
SIO02-3,49.42918014526367,11.08578300476074,337.33334350585938,0.500000,0.800000,2
SIO02-3,49.42917251586914,11.08586502075195,337.66665649414062,0.500000,0.800000,2
SIO02-3,49.42917251586914,11.08586502075195,337.66665649414062,0.500000,0.800000,2
SIO02-3,49.42916488647461,11.08596420288086,337.83334350585938,0.500000,0.800000,2
SIO02-3,49.42916488647461,11.08596420288086,337.83334350585938,0.500000,0.800000,2
SIO02-3,49.42916107177734,11.08608055114746,338.16665649414062,0.500000,0.800000,2
SIO02-3,49.42916107177734,11.08608055114746,338.16665649414062,0.500000,0.800000,2
SIO02-3,49.42915725708008,11.08621501922607,338.50000000000000,0.500000,0.800000,2
SIO02-3,49.42915344238281,11.08636188507080,338.83334350585938,0.500000,0.800000,2
SIO02-3,49.42915344238281,11.08636188507080,338.83334350585938,0.500000,0.800000,2
SIO02-3,49.42915725708008,11.08651638031006,339.00000000000000,0.500000,0.800000,2
SIO02-3,49.42915725708008,11.08651638031006,339.00000000000000,0.500000,0.800000,2
SIO02-3,49.42916107177734,11.08667564392090,339.33334350585938,0.500000,0.800000,2
SIO02-3,49.42916107177734,11.08667564392090,339.33334350585938,0.500000,0.800000,2
SIO02-3,49.42916870117188,11.08684062957764,339.33334350585938,0.500000,0.800000,2
SIO02-3,49.42916870117188,11.08684062957764,339.33334350585938,0.500000,0.800000,2
SIO02-3,49.42917633056641,11.08700656890869,339.50000000000000,0.500000,0.800000,2
SIO02-3,49.42917633056641,11.08700656890869,339.50000000000000,0.500000,0.800000,2
SIO02-3,49.42918777465820,11.08717441558838,339.66668701171875,0.500000,0.800000,2
SIO02-3,49.42918777465820,11.08717441558838,339.66668701171875,0.500000,0.800000,2
SIO02-3,49.42920684814453,11.08734226226807,339.50000000000000,0.600000,0.900000,2
SIO02-3,49.42920684814453,11.08734226226807,339.50000000000000,0.600000,0.900000,2
SIO02-3,49.42922592163086,11.08751106262207,339.50000000000000,0.600000,0.900000,2
SIO02-3,49.42922592163086,11.08751106262207,339.50000000000000,0.600000,0.900000,2
SIO02-3,49.42924499511719,11.08768081665039,339.66668701171875,0.600000,0.900000,2
SIO02-3,49.42924499511719,11.08768081665039,339.66668701171875,0.600000,0.900000,2
SIO02-3,49.42926788330078,11.08784675598145,339.83334350585938,0.500000,0.900000,2
SIO02-3,49.42926788330078,11.08784675598145,339.83334350585938,0.500000,0.900000,2
SIO02-3,49.42929458618164,11.08800888061523,340.00000000000000,0.500000,0.900000,2
SIO02-3,49.42929458618164,11.08800888061523,340.00000000000000,0.500000,0.900000,2
SIO02-3,49.42932128906250,11.08816719055176,340.00000000000000,0.500000,0.900000,2
SIO02-3,49.42932128906250,11.08816719055176,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42935180664062,11.08832168579102,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42935180664062,11.08832168579102,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42938232421875,11.08847332000732,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42938232421875,11.08847332000732,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42941284179688,11.08862209320068,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42941284179688,11.08862209320068,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42944335937500,11.08876609802246,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42944335937500,11.08876609802246,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42947387695312,11.08891010284424,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42947387695312,11.08891010284424,340.00000000000000,0.600000,0.900000,2
SIO02-3,49.42950439453125,11.08905601501465,340.33334350585938,0.600000,0.900000,2
SIO02-3,49.42950439453125,11.08905601501465,340.33334350585938,0.600000,0.900000,2
SIO02-3,49.42953491210938,11.08920383453369,340.33334350585938,0.600000,0.900000,2
SIO02-3,49.42953491210938,11.08920383453369,340.33334350585938,0.600000,0.900000,2
SIO02-3,49.42956542968750,11.08935356140137,340.50000000000000,0.600000,0.900000,2
SIO02-3,49.42956542968750,11.08935356140137,340.50000000000000,0.600000,0.900000,2
SIO02-3,49.42959594726562,11.08950138092041,340.66668701171875,0.600000,0.900000,2
SIO02-3,49.42959594726562,11.08950138092041,340.66668701171875,0.600000,0.900000,2
SIO02-3,49.42963027954102,11.08964920043945,340.66668701171875,0.600000,0.900000,2
SIO02-3,49.42963027954102,11.08964920043945,340.66668701171875,0.600000,0.900000,2
SIO02-3,49.42966079711914,11.08979415893555,341.00000000000000,0.600000,0.900000,2
SIO02-3,49.42966079711914,11.08979415893555,341.00000000000000,0.600000,0.900000,2
SIO02-3,49.42969131469727,11.08992671966553,341.16665649414062,0.600000,1.000000,2
SIO02-3,49.42969131469727,11.08992671966553,341.16665649414062,0.600000,1.000000,2
SIO02-3,49.42971801757812,11.09004783630371,341.33334350585938,0.600000,1.000000,2
SIO02-3,49.42971801757812,11.09004783630371,341.33334350585938,0.600000,1.000000,2
SIO02-3,49.42974090576172,11.09016990661621,341.66668701171875,0.600000,1.000000,2
SIO02-3,49.42974090576172,11.09016990661621,341.66668701171875,0.600000,1.000000,2
SIO02-3,49.42976760864258,11.09029388427734,341.83334350585938,0.600000,1.000000,2
SIO02-3,49.42976760864258,11.09029388427734,341.83334350585938,0.600000,1.000000,2
SIO02-3,49.42979431152344,11.09041976928711,342.16665649414062,0.600000,1.000000,2
SIO02-3,49.42979431152344,11.09041976928711,342.16665649414062,0.600000,1.000000,2
SIO02-3,49.42982101440430,11.09054851531982,342.33334350585938,0.600000,1.000000,2
SIO02-3,49.42982101440430,11.09054851531982,342.33334350585938,0.600000,1.000000,2
SIO02-3,49.42984771728516,11.09067916870117,342.50000000000000,0.600000,1.000000,2
SIO02-3,49.42984771728516,11.09067916870117,342.50000000000000,0.600000,1.000000,2
SIO02-3,49.42987060546875,11.09081077575684,342.66668701171875,0.600000,1.000000,2
SIO02-3,49.42987060546875,11.09081077575684,342.66668701171875,0.600000,1.000000,2
SIO02-3,49.42989730834961,11.09094238281250,342.83331298828125,0.600000,1.000000,2
SIO02-3,49.42989730834961,11.09094238281250,342.83331298828125,5.000000,1.000000,2
SIO02-3,49.42992401123047,11.09107398986816,343.00000000000000,0.600000,1.000000,2
SIO02-3,49.42992401123047,11.09107398986816,343.00000000000000,0.600000,1.000000,2
SIO02-3,49.42994689941406,11.09120559692383,343.16665649414062,0.600000,1.000000,2
SIO02-3,49.42994689941406,11.09120559692383,343.16665649414062,0.600000,1.000000,2
SIO02-3,49.42997360229492,11.09133529663086,343.16665649414062,0.600000,1.000000,2
SIO02-3,49.42997360229492,11.09133529663086,343.16665649414062,0.600000,1.000000,2
SIO02-3,49.43000030517578,11.09146690368652,343.16665649414062,0.600000,1.000000,2
SIO02-3,49.43000030517578,11.09146690368652,343.16665649414062,0.600000,1.000000,2
SIO02-3,49.43002700805664,11.09160041809082,343.33334350585938,0.600000,1.000000,2
SIO02-3,49.43002700805664,11.09160041809082,343.33334350585938,0.600000,1.000000,2
